client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,90, ,250, test,0.88,None,26415307,174281,1742815,1,1806,10,8.608,7.408,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,91, ,250, test,0.62,None,26415307,54863,548631,0,1792,10,10.311,4.814,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,91, ,250, test,0.88,None,26415307,174349,1743494,1,1792,10,7.523,7.223,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,92, ,250, test,0.62,None,26415310,56296,562961,0,1787,10,7.815,3.823,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,92, ,250, test,0.88,None,26415310,173922,1739222,1,1787,10,7.324,7.067,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,93, ,250, test,0.62,None,26415309,59620,596209,0,1833,10,9.165,4.219,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,93, ,250, test,0.88,None,26415309,178447,1784474,1,1833,10,7.584,7.642,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,94, ,250, test,0.62,None,26415307,64158,641588,0,1790,10,8.971,4.097,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,94, ,250, test,0.88,None,26415307,174093,1740931,1,1790,10,7.37,6.8,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,95, ,250, test,0.62,None,26415309,64233,642335,0,1789,10,8.696,3.697,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,95, ,250, test,0.88,None,26415309,174265,1742652,1,1789,10,5.99,6.647,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,96, ,250, test,0.62,None,26415306,63428,634284,0,1788,10,7.527,4.259,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,96, ,250, test,0.88,None,26415306,174107,1741072,1,1788,10,6.731,6.903,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,97, ,250, test,0.62,None,26415310,59794,597948,0,1779,10,7.456,4.929,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,97, ,250, test,0.88,None,26415310,173187,1731879,1,1779,10,7.111,7.182,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,98, ,250, test,0.62,None,26415307,54774,547743,0,1799,10,9.62,5.568,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,98, ,250, test,0.88,None,26415307,175090,1750903,1,1799,10,6.831,6.959,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,99, ,250, test,0.62,None,26415307,53223,532231,0,1793,10,9.497,5.327,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,99, ,250, test,0.88,None,26415307,174632,1746326,1,1793,10,5.503,7.28,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,100, ,250, test,0.62,None,26415307,53223,532231,0,1793,10,9.497,5.327,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,100, ,250, test,0.88,None,26415307,174632,1746326,1,1793,10,5.503,7.28,25,34
